id,prediction,loss
551565,1365,419.8
551570,3632,1837
551571,1930,2779
551572,2583,1822
551574,2528,5296
551575,1522,1361
551578,7984,9312
551587,1692,2227
551589,1246,1996
551590,2092,2311
551593,2276,2591
551595,6757,4872
551596,2174,5054
551600,1008,834.2
551601,1.086e+04,7485
551603,5486,1.235e+04
551605,1692,1579
551607,2893,4728
551614,5140,6517
551625,1639,2393
551626,4899,7451
551630,4052,3590
551632,3197,3657
551635,5629,1.171e+04
551639,1365,2748
551641,4133,2490
551644,1246,2203
551645,3011,1097
551648,1649,2231
551650,2480,2510
551655,3485,7146
551659,3289,2049
551664,7984,1.915e+04
551665,788.8,631
551666,3011,3908
551667,3197,2485
551668,1930,1777
551672,1994,2703
551675,3391,4171
551677,3719,2478
551680,2724,5960
551688,6757,8014
551689,1994,1044
551690,1094,1773
551693,5847,1.116e+04
551694,820.7,1393
551695,1.012e+04,1.378e+04
551709,1094,1600
551712,2856,1928
551713,7774,9066
551720,2092,1870
551726,2751,9072
551736,1649,233.9
551740,1393,1751
551744,2583,2155
551745,1930,2609
551748,730.6,543.5
551750,441.2,533.6
551753,1759,1056
551755,2893,3836
551756,2064,2528
551759,1930,3874
551761,2849,4344
551765,1994,2189
551767,2276,772
551771,1365,1207
551773,2480,4631
551775,1094,2274
551778,2276,3885
551783,2361,877.7
551784,1375,1443
551788,1692,2961
551789,1.472e+04,1.551e+04
551795,6456,5628
551796,1.323e+04,7591
551798,3847,1300
551807,1759,1529
551809,881.2,1368
551814,1731,1430
551817,2623,4317
551820,8610,6962
551821,1094,624.9
551822,1365,4637
551828,1717,1417
551829,7435,3393
551834,3719,3396
551838,1522,2808
551839,1798,1319
551845,9070,1.061e+04
551847,5615,8051
551852,3971,9682
551858,1136,854.5
551859,1054,640.9
551862,1563,1876
551863,2856,6392
551865,2724,1392
551866,7774,6299
551868,767,889.9
551870,3759,4779
551871,2539,1362
551873,1759,1657
551878,752.3,1032
551879,1376,2303
551884,1522,2099
551888,1930,1344
551889,6456,6898
551892,4543,2.062e+04
551895,5847,3703
551899,1994,6461
551900,3536,4983
551902,2276,3538
551905,3971,4096
551913,1.086e+04,1.135e+04
551914,1692,3082
551915,942.9,488.8
551919,1837,1686
551921,1522,3877
551922,1054,1061
551923,1837,1149
551925,932.7,947.2
551931,2007,3904
551936,2849,3659
551939,1442,2316
551940,7435,4955
551941,5140,4074
551945,1731,2297
551947,932.7,1069
551950,1798,3425
551952,3719,1118
551957,1376,1322
551961,3197,2543
551962,1128,775.8
551965,1731,1088
551969,1798,1414
551975,2276,2499
551977,3898,7051
551985,2174,1498
551986,1214,912.5
551987,6099,6887
551994,1994,2750
551997,2218,1962
551999,1054,693
552004,3971,3657
552005,2276,2809
552006,788.8,1980
552007,3197,4215
552023,3971,3939
552027,3087,2527
552029,8144,6955
552030,2583,4204
552031,1153,1016
552033,1246,1579
552034,1119,1445
552036,2893,3571
552038,1759,1721
552046,1163,803.8
552047,3256,1568
552049,2651,1970
552052,1163,2464
552070,3759,3483
552073,7984,7588
552076,1912,1.039e+04
552077,4146,1715
552079,1731,1668
552082,1376,1160
552083,2092,1390
552084,3971,2306
552088,3971,6831
552095,2997,1177
552097,1393,1099
552098,2174,1803
552100,4899,4922
552102,4377,6702
552103,1586,1933
552105,676.3,749.2
552106,1376,986.1
552110,1759,1922
552116,2849,2813
552118,2856,5464
552119,788.8,1898
552121,912.9,637.8
552122,1136,1786
552124,2276,1518
552126,2651,2847
552128,3380,7112
552130,1365,1262
552131,5615,3747
552133,2340,2706
552135,4737,6215
552136,3197,1962
552144,1639,1385
552155,2893,2853
552162,1128,865.7
552166,1376,2116
552171,752.3,913.1
552172,843.2,476.5
552173,3971,1269
552176,820.7,654.2
552178,1837,874
552180,1008,1560
552183,2751,5515
552186,1376,3583
552188,1837,2293
552189,1596,2552
552191,2064,924.7
552200,5140,7669
552201,1440,1670
552210,3289,6069
552212,4133,5876
552215,9780,1.955e+04
552220,5384,7528
552221,789,720.5
552223,789,548.9
552224,1094,3509
552226,8610,6879
552227,1639,1684
552228,3326,3909
552233,1119,1679
552238,1153,842.2
552241,7435,5763
552243,1759,2373
552246,3536,5111
552247,4737,3923
552248,1837,4974
552250,1246,1075
552251,1440,2310
552254,1596,3987
552255,2415,1153
552260,789,1544
552261,2092,2597
552267,2354,2112
552269,1277,268.1
552270,4737,4400
552272,7984,3375
552274,743.7,661.8
552276,1246,1513
552278,2651,3230
552279,1226,1414
552284,1731,1534
552288,1226,2063
552289,9070,7258
552292,3011,3637
552293,881.2,638.9
552297,647.7,724
552298,2856,6057
552299,2092,1810
552300,5486,5203
552303,1442,1201
552304,2751,2367
552306,3536,5505
552307,2583,1821
552308,1365,1348
552311,1837,1758
552312,2174,921.1
552318,1649,5388
552319,6456,1.052e+04
552320,1759,1684
552321,1268,1348
552326,3011,1481
552328,1226,727.8
552332,1006,507.2
552333,1837,1209
552336,1281,1870
552338,1798,1700
552339,3011,5363
552340,1246,571.2
552344,1522,1848
552350,1365,795.8
552354,9780,1.161e+04
552355,752.3,1250
552358,3380,2793
552365,2142,878.7
552366,1692,891.4
552367,2280,2953
552368,1563,971
552371,2276,7354
552378,2276,1713
552384,1457,1465
552385,1798,2304
552389,2115,3293
552394,1226,624
552396,4118,3689
552401,4676,5974
552410,2528,1669
552411,1731,2999
552412,1440,3479
552418,1522,2649
552419,3632,3187
552420,2235,1777
552421,7435,9769
552427,1639,1563
552428,2218,3514
552433,1.086e+04,1.339e+04
552437,7984,8026
552438,2480,1758
552439,3011,1302
552442,3197,1858
552444,1.086e+04,1.195e+04
552450,1649,1422
552451,897.2,1632
552453,4543,464.7
552458,3197,2525
552466,1457,2404
552467,2092,5629
552471,2856,2930
552472,4218,5860
552473,3011,3087
552480,1054,665.8
552481,1798,1391
552484,2007,3567
552490,1563,3933
552495,1915,1118
552496,8417,9991
552497,1586,558.1
552503,7435,6385
552509,2174,5687
552510,4522,4983
552511,5293,3271
552512,752.3,476.1
552514,1226,1179
552515,2276,1639
552516,441.2,954.1
552521,859.6,1437
552529,730.6,286.7
552533,1.176e+04,2.061e+04
552534,2174,1991
552535,2115,1690
552539,1163,491.1
552540,4377,3579
552541,1246,859.2
552545,980.1,760.1
552546,1268,1296
552548,788.8,1076
552551,2142,1390
552555,5615,6439
552556,1596,1398
552559,1094,1141
552570,2893,2370
552582,980.1,669.5
552584,2280,773.9
552586,1119,2163
552587,1912,5066
552588,1522,2787
552590,2751,644.2
552592,897.2,1511
552596,1563,1349
552598,1281,1924
552600,3898,4552
552602,3197,3353
552603,3676,7915
552609,6099,7784
552617,1006,774.3
552618,1573,917.3
552619,2724,3246
552621,1759,2343
552622,1128,823.4
552623,1054,1013
552625,2623,1969
552626,3971,8971
552632,1759,2170
552634,2354,1032
552637,1573,989.7
552640,1573,2030
552642,1163,1010
552643,3971,3873
552646,1163,845.7
552648,2276,1626
552652,1246,1179
552655,8144,1.009e+04
552657,1759,1542
552660,2540,2151
552661,2415,3762
552663,1440,1493
552664,3011,3411
552667,4218,4393
552673,3197,2435
552675,1759,2615
552685,2856,1774
552692,2856,2554
552695,3380,5700
552699,1457,2007
552710,2354,3264
552713,7435,5338
552717,1442,675
552718,2651,6941
552719,2896,5383
552721,1440,1300
552723,3197,1726
552724,9125,1.371e+04
552725,4218,5146
552727,676.3,1040
552728,1277,3869
552730,3536,4337
552733,9070,1.211e+04
552735,5293,7142
552739,2724,1931
552740,1522,558.9
552741,1692,2018
552745,1994,985.9
552746,8610,9162
552748,2856,2401
552749,2174,1450
552750,897.2,546.7
552753,2276,2100
552754,2617,3923
552755,1994,1909
552756,1226,581
552757,2276,939.1
552764,2115,1707
552766,1128,1277
552769,2276,1251
552771,2583,9859
552773,3847,2471
552776,3197,2237
552779,1522,1967
552793,1649,2624
552794,859.6,892.1
552798,1281,1178
552799,1314,1170
552804,2651,2540
552805,1365,1016
552809,5293,2.027e+04
552810,3289,2785
552812,1246,1104
552814,1731,4936
552815,1994,2554
552817,1522,763.1
552822,3898,6091
552826,912.9,927.6
552831,1060,1553
552832,3197,3143
552843,932.7,640.7
552844,1563,2858
552846,2724,5812
552847,5486,6570
552851,1008,674.4
552855,2092,3891
552856,2583,4332
552865,2583,2689
552868,1128,861.2
552869,6099,1565
552873,2064,790.2
552874,5629,8566
552875,4737,2718
552879,1094,791.8
552880,1375,988.1
552882,1596,917
552886,7435,1.022e+04
552898,3087,2628
552900,932.7,797.7
552902,7209,4488
552906,4808,2885
552909,1246,964.8
552913,5384,8289
552916,966.7,749.8
552917,1163,695
552922,1.012e+04,1.664e+04
552924,2651,2955
552926,4118,4501
552929,1376,1641
552935,1639,1538
552938,1277,1690
552943,1457,329.5
552946,2276,2055
552948,3011,2946
552949,897.2,662.2
552950,1376,1349
552951,2443,2283
552953,2856,3700
552957,2174,1418
552961,1994,2063
552964,1226,964.4
552971,1837,2568
552973,1563,1150
552974,5790,6465
552976,1094,760.7
552978,7435,8326
552980,2092,3672
552984,2893,1090
552985,2480,3511
552989,1277,2327
552996,1798,1208
553004,7435,1.398e+04
553005,1163,1653
553009,1522,1749
553011,1163,717.7
553012,2751,2628
553018,2092,2695
553019,2480,833.6
553020,7435,1.542e+04
553021,2340,3233
553022,1717,1872
553023,3847,3913
553024,1226,1709
553032,2856,2293
553034,6456,1.001e+04
553035,1649,2840
553037,1375,1397
553039,2051,2039
553045,1246,1113
553054,2893,4909
553058,1376,748.6
553059,2856,1068
553061,2276,700.9
553062,2092,4152
553063,1837,1010
553065,1573,1864
553067,1586,4006
553068,1119,1798
553070,1930,4731
553076,1994,2376
553077,3197,2425
553079,2340,1255
553080,1314,1304
553085,2724,825.1
553090,3759,5353
553092,966.7,1172
553093,1440,895.8
553096,1277,2957
553100,2583,1917
553101,1246,1703
553103,5140,7384
553105,3197,2790
553108,2538,3950
553117,1163,1002
553123,2856,760.9
553124,4146,7708
553125,3719,4721
553130,5293,2291
553131,1031,643.3
553132,7435,4707
553133,2856,1583
553138,2142,2547
553142,3391,3103
553145,1573,1516
553148,1365,1409
553149,3197,3381
553151,1522,2115
553155,1054,1401
553161,3011,3314
553165,1912,2502
553166,2276,2221
553170,4052,3489
553171,1837,1036
553180,2276,2294
553182,1759,3332
553184,1915,6590
553186,2276,2273
553187,1094,1489
553190,3197,4009
553193,1375,505.5
553208,1314,2724
553209,1376,588.1
553210,3011,2714
553211,7435,1.22e+04
553212,1837,3748
553218,897.2,638.2
553220,1596,1246
553242,3289,2786
553247,638,568.6
553248,1912,1738
553257,2856,991.7
553261,1246,967.2
553265,1094,910.8
553274,2583,954.1
553282,2651,3219
553283,6346,4510
553284,3011,1941
553285,1376,1447
553286,4272,3047
553292,1573,805.2
553295,8230,6082
553296,4146,3312
553298,3632,3833
553303,1573,1612
553316,4118,5417
553338,859.6,775.5
553339,966.7,437.3
553341,4218,2576
553348,1375,1273
553350,1522,1942
553352,4543,5475
553353,2583,1723
553356,2064,2492
553357,1522,811
553361,843.2,1510
553365,7774,3034
553367,2528,3390
553368,1522,1572
553372,1930,2374
553373,3847,6516
553376,4146,1042
553378,647.7,597.6
553379,1442,3330
553380,4052,5694
553387,3536,1543
553388,2480,2455
553389,1268,2595
553390,7984,5906
553391,3011,4852
553395,2528,2239
553398,897.2,482.7
553399,2276,5394
553400,1031,1750
553408,1692,940.7
553409,2276,2780
553410,5140,9392
553416,1731,1276
553417,843.2,586.9
553419,1731,772.4
553426,1731,902.9
553427,1268,1401
553428,2528,2244
553430,2276,1991
553432,4899,3843
553434,1596,1288
553437,1226,1197
553438,1128,2987
553441,1376,500.2
553443,3863,6930
553445,4133,5658
553449,1440,1264
553451,897.2,973.7
553452,4737,6358
553453,1692,1574
553455,1393,896.4
553456,4899,6207
553457,9661,2.636e+04
553461,1376,1533
553462,2724,2514
553466,1008,809.8
553467,1442,2394
553469,1586,1460
553472,1246,1408
553474,1246,2378
553475,1717,1961
553476,9780,8138
553480,9661,1.047e+04
553482,2856,4468
553489,1563,2276
553493,1226,734.5
553496,1008,334.2
553499,6456,1.146e+04
553500,2276,1566
553503,3197,5496
553504,1912,1191
553505,1837,1866
553511,1915,2976
553514,1375,2029
553515,1442,1359
553517,3863,1388
553522,1915,1779
553524,1563,1697
553525,2092,2788
553530,1717,3141
553534,1393,1170
553536,4146,1546
553538,2443,2119
553539,2724,2145
553540,5384,6101
553541,9661,8512
553544,1596,2596
553547,2007,2435
553548,1314,1388
553551,4808,6458
553562,1915,2285
553564,1798,2489
553566,1365,2065
553570,2276,1063
553571,3452,5401
553578,4522,3174
553579,2724,6926
553580,6757,4148
553581,1277,984.1
553582,1915,5743
553583,2893,2581
553589,2092,1392
553591,1573,1313
553596,2651,1607
553598,7774,9017
553602,1457,1222
553603,6346,6000
553606,1639,2283
553612,897.2,1786
553613,2651,4676
553614,1649,3888
553615,942.9,1463
553618,2651,4003
553619,897.2,903.6
553620,3971,1.294e+04
553622,966.7,835.5
553627,1281,2621
553628,1596,1836
553629,1837,762
553637,980.1,1546
553643,2651,2412
553644,4676,3930
553645,2480,2680
553646,2443,2719
553649,1153,593.7
553650,676.3,739.4
553660,966.7,1605
553661,2174,1724
553663,2092,1083
553664,788.8,1384
553665,4146,5188
553670,5847,9318
553671,1.012e+04,7801
553672,1522,1930
553673,1912,2489
553678,1930,1956
553679,743.7,701.9
553682,1246,714.5
553686,1649,1481
553690,2893,4340
553692,1246,1739
553695,1639,599.9
553702,1692,1395
553703,9070,9843
553704,2174,1913
553706,966.7,657.4
553707,2276,3968
553714,912.9,417.1
553716,1930,4160
553721,2007,2414
553724,2896,5941
553729,1376,999.6
553730,2340,3524
553731,1837,3545
553733,3087,4322
553734,1440,2426
553736,966.7,557.3
553746,3632,5591
553751,2051,3213
553756,4899,3701
553757,5847,5628
553760,2751,1238
553765,1457,1177
553771,2174,1874
553773,912.9,919.8
553775,1226,1544
553778,2092,2500
553779,2893,4745
553780,1731,600
553784,5140,5609
553790,3485,3057
553793,2443,2896
553794,932.7,1865
553795,1930,3063
553797,1731,1469
553799,2007,2513
553800,1915,1290
553801,1440,1422
553803,1006,508.5
553810,3863,5324
553812,1586,1868
553816,932.7,994.7
553822,1246,2302
553828,3719,2298
553830,1246,1738
553834,1731,1636
553838,5140,5022
553839,2651,1034
553844,1281,863.9
553847,2651,2173
553851,843.2,3113
553856,3256,2900
553857,3256,6205
553861,5790,5214
553862,7013,2019
553864,1994,2348
553865,3391,8737
553867,1692,2123
553875,4899,9814
553883,3632,2515
553885,1912,1563
553889,1731,682.3
553892,7435,8301
553894,1178,723
553895,1731,4493
553896,2092,1032
553897,3256,7680
553898,1915,2072
553901,788.8,464.2
553903,1522,1185
553905,789,305.7
553907,2893,3313
553908,3632,4193
553912,1930,1366
553914,4808,7597
553916,2856,2881
553920,3011,1268
553924,2051,1305
553929,2064,1674
553930,2340,4606
553937,441.2,498.9
553938,1365,2599
553939,1008,710.8
553940,1930,4343
553943,4323,7204
553944,1054,2231
553949,5615,8109
553952,1837,905.3
553953,3197,2932
553955,1365,739.9
553956,2174,1985
553961,3485,2.234e+04
553962,1226,1356
553963,3391,4846
553964,3380,4714
553965,4522,7197
553967,3971,6497
553976,912.9,1109
553980,1376,1278
553981,2174,5015
553985,3971,5448
553986,3289,6782
553997,1281,5142
554001,2856,1.904e+04
554005,2174,2184
554006,1692,1499
554007,3380,3241
554008,1639,1186
554010,2651,1906
554011,2276,2183
554016,2092,1267
554017,5629,1.44e+04
554023,3572,2679
554024,1915,4487
554027,1522,2443
554033,2651,4125
554035,966.7,675.5
554040,3011,4264
554041,1731,1828
554051,3719,6068
554054,6099,7068
554058,1522,2544
554059,1.086e+04,1.219e+04
554060,3759,3426
554062,2480,3301
554063,2480,3187
554069,1442,1390
554073,3536,2198
554076,1008,1532
554078,2092,1190
554079,3326,3411
554087,3719,4104
554089,2724,4022
554090,1442,1573
554091,7435,1.03e+04
554097,980.1,1371
554101,1731,3323
554104,1575,2310
554106,4737,5054
554110,2092,2728
554116,7156,9681
554120,942.9,355.9
554122,2276,2016
554125,2583,1580
554127,859.6,790.4
554128,1006,698.6
554134,2276,1372
554135,6099,5850
554136,2174,2770
554138,3087,2383
554151,2893,1440
554152,2064,1991
554153,1692,1143
554154,2092,3231
554155,1994,4149
554166,1930,2825
554168,1731,1011
554171,1798,2743
554175,2856,2629
554176,4217,5738
554179,3011,3828
554180,2174,1350
554181,1376,1320
554187,1226,1703
554191,2623,3859
554192,1586,1429
554193,1365,534.2
554196,1442,1378
554202,1226,1949
554206,5629,6757
554209,3572,2523
554210,3536,2070
554211,1692,1550
554212,1.086e+04,2196
554215,3971,4051
554220,1281,989.7
554221,1837,5048
554222,1246,846.2
554224,1153,538.5
554228,3326,5705
554233,3380,6744
554239,1375,1390
554243,5615,5301
554244,3289,3551
554245,2443,2027
554247,1031,728
554249,3452,5270
554250,2856,1375
554251,789,524.5
554255,1163,1514
554259,1759,3018
554262,1128,488.1
554264,1522,1211
554267,1522,1295
554269,3087,3719
554271,2528,3756
554272,843.2,1099
554274,3256,990.3
554280,1054,957.2
554283,1563,2270
554287,1375,1215
554288,1153,1188
554290,1440,782
554295,3256,5277
554298,2276,633.4
554299,3847,5246
554300,3011,1726
554301,3719,4246
554305,4543,5038
554308,1268,1083
554310,5293,7156
554313,1246,1061
554316,1163,1064
554321,5790,7352
554330,1573,1291
554334,3197,4101
554336,1930,2637
554344,1008,673.5
554348,1365,1778
554349,730.6,636.9
554351,2007,1374
554355,7156,6924
554361,2583,4180
554363,2651,1638
554366,3536,5432
554371,3759,3574
554377,1163,764.9
554379,1457,995.8
554380,5486,5837
554381,3469,5317
554384,1912,2248
554391,2528,1261
554395,1573,905
554398,4676,3230
554400,4218,2184
554401,1246,913.7
554402,1365,2093
554408,1361,2842
554411,1246,1393
554416,2092,1912
554426,1639,4520
554427,932.7,4755
554431,980.1,881.4
554434,2540,3059
554439,1440,1561
554442,7013,5335
554446,1639,1031
554449,2540,4696
554457,2361,2678
554458,1442,1546
554459,1639,2371
554460,1440,1084
554461,1094,964.1
554462,676.3,615.4
554464,2997,2374
554466,1178,1377
554467,1915,1181
554469,1837,3568
554470,3256,2205
554474,1563,863.7
554476,2724,2637
554477,1.012e+04,1.264e+04
554481,3759,5623
554487,1522,798.9
554488,3847,4062
554489,1165,2234
554492,4899,3983
554495,5293,2616
554496,1798,905.9
554506,1128,2237
554509,1692,2834
554511,1563,773.8
554513,1031,953
554516,1759,1047
554520,1522,2060
554523,2174,752.4
554525,1375,2090
554527,1008,1060
554529,1054,825
554534,1.086e+04,1.897e+04
554535,1268,1360
554538,2361,1767
554540,1008,1453
554542,1246,1363
554544,1457,1549
554546,5384,6931
554549,1639,4105
554556,2007,1931
554561,1376,776.3
554564,2276,988.2
554571,1376,1192
554575,1692,784.1
554579,1.296e+04,7338
554581,2724,1968
554583,1692,2133
554584,1731,1974
554585,1163,1884
554588,2276,1184
554589,2115,4034
554590,1837,2064
554592,1798,1500
554595,1955,3440
554598,2651,1306
554602,1008,1477
554608,1054,626.8
554609,3289,2402
554610,2007,1659
554613,2651,3222
554615,1915,2216
554616,1006,727.1
554617,1994,3307
554622,1522,999.4
554627,1522,1797
554638,1522,1459
554639,1457,603.4
554647,820.7,201.4
554652,4808,5678
554653,1522,1109
554658,1031,947.6
554659,1226,1040
554672,1246,2170
554676,4899,6432
554680,743.7,1094
554682,9661,7394
554685,2092,3141
554687,2051,1513
554688,1522,2644
554692,1563,2105
554693,1376,636.6
554694,1163,1123
554697,2340,3113
554698,1563,572
554700,1119,860.3
554702,1375,2837
554712,2849,4778
554716,1054,690.8
554721,2276,2203
554724,6757,3975
554731,2724,2304
554733,5847,7296
554734,1563,781.3
554737,859.6,603
554738,3197,855
554739,2443,3485
554743,1563,1904
554744,4737,4032
554746,1314,2838
554749,3169,4098
554753,1094,722.2
554754,1563,1140
554756,1692,1210
554757,6757,2737
554758,2480,2399
554762,1094,3541
554766,3971,330
554768,1376,1436
554769,2276,3809
554772,1915,3857
554774,1054,957.4
554775,1692,2140
554776,2583,1682
554783,1522,751.1
554784,3632,2521
554787,1094,1410
554788,1573,1365
554789,1008,872.6
554792,2480,2887
554795,2443,3022
554797,2651,1080
554804,1128,839.7
554807,1837,1542
554809,4899,4318
554816,1365,723.9
554822,3536,1.182e+04
554823,2583,4157
554824,1692,591.6
554828,1246,1991
554829,2276,1417
554832,1649,1921
554833,1522,1030
554837,897.2,766.4
554844,4737,4307
554845,5293,1.797e+04
554848,767,867.9
554849,1365,1566
554851,966.7,4121
554853,2092,3605
554854,7435,5686
554855,1798,2332
554856,897.2,553.5
554861,1731,580.1
554864,2893,4297
554870,6456,5191
554874,1563,1218
554877,2539,3496
554881,1277,1929
554883,1994,2780
554885,7013,1.111e+04
554886,3056,2362
554887,1268,767.7
554888,4218,3307
554890,1731,564.2
554892,3719,4096
554894,2539,5399
554899,1393,1238
554900,3759,3597
554905,942.9,888.7
554906,1596,959.7
554916,1563,879.8
554917,4377,3404
554923,1365,2467
554925,6456,5771
554927,1054,1108
554930,2340,3299
554931,7209,6819
554935,980.1,1744
554938,3256,3107
554943,1573,2965
554947,2617,2020
554957,1912,2125
554958,1393,1735
554960,966.7,648.2
554963,859.6,593.2
554969,820.7,1080
554971,7435,5386
554980,2856,1390
554986,1692,5142
554987,3380,4556
554992,2724,2077
554993,1912,3130
554994,1163,1642
554998,1915,4117
555001,3632,2979
555002,4323,5675
555004,1563,2300
555006,932.7,698.3
555007,1759,925
555010,2724,2417
555011,1054,1316
555017,897.2,575.2
555018,1440,1427
555019,1639,1689
555020,1277,737.2
555024,6346,888.2
555030,1692,1914
555034,2528,2793
555035,2480,3306
555041,2893,2278
555048,1376,1369
555050,2583,2184
555051,2443,1329
555052,1094,842.3
555054,3719,3803
555057,2092,1786
555058,2651,6606
555061,3971,3815
555063,1692,1498
555064,1563,684.7
555068,5293,6290
555075,3011,1744
555076,1.176e+04,9152
555079,3759,3444
555080,3898,7786
555082,6346,5543
555088,1994,1769
555092,1994,902.2
555096,2092,1014
555100,2724,2036
555102,2174,1348
555103,3572,2042
555105,2092,4281
555108,2540,1900
555110,2724,4940
555112,1060,1125
555114,1365,2824
555117,1912,1154
555118,2480,1009
555128,2354,2732
555131,2218,2232
555132,1.012e+04,8298
555134,1246,2672
555140,1522,1379
555141,3197,3316
555144,2547,3855
555145,859.6,361.6
555148,2539,3333
555152,3380,3018
555154,2651,1.061e+04
555155,2724,1713
555156,1440,1843
555160,1563,1706
555164,4899,7216
555166,1246,1531
555167,3971,5105
555170,1442,1422
555173,1365,2128
555179,1731,2128
555180,1031,1050
555181,4543,5824
555184,6757,1.031e+04
555194,4543,5757
555202,676.3,1185
555203,2480,6943
555205,2651,7818
555206,2724,4959
555207,1314,717.6
555208,3719,2438
555212,1522,986.8
555215,2443,2861
555220,767,663.9
555229,1375,1571
555235,820.7,842.7
555237,1226,1337
555238,859.6,640.2
555240,743.7,365.5
555242,3847,2195
555243,3971,3339
555244,3847,3756
555245,3971,5582
555249,2218,2060
555252,2276,2666
555254,1731,730.6
555260,1563,1446
555261,1717,1219
555262,2856,1713
555263,3971,4254
555272,1153,774.2
555278,1008,1444
555283,1457,1795
555284,2651,1049
555286,3485,2376
555289,1375,2682
555290,1268,1511
555293,4676,2197
555296,4118,1.893e+04
555298,6346,3386
555299,2539,4017
555303,2235,1964
555307,2115,1974
555309,1440,1304
555310,5140,5297
555315,1163,1415
555321,1649,466.3
555325,1277,1001
555330,730.6,875.8
555331,2893,2274
555333,4737,4802
555334,1281,770.6
555336,2007,1806
555337,1031,716.1
555339,5140,5096
555342,2651,4197
555345,883.3,802.6
555346,6757,6209
555352,6346,7781
555355,1639,777.5
555357,2142,6440
555359,4218,6062
555360,2276,3662
555361,1464,1236
555363,3469,8380
555364,1639,3353
555367,5629,4014
555368,4737,3828
555369,2276,2542
555370,1226,920
555373,2276,2670
555374,2064,2854
555375,7013,7610
555378,980.1,705.3
555381,1008,1544
555384,1798,2604
555386,3847,4080
555390,2651,1528
555394,1706,1947
555396,2751,1889
555399,3898,4419
555401,1247,762.9
555412,1247,1449
555414,1930,2517
555415,1649,2084
555422,1573,852.9
555425,1376,1025
555430,2218,4656
555432,3197,6180
555437,1563,2471
555438,1912,2913
555440,1361,1283
555442,3197,4808
555448,4899,1.026e+04
555458,3759,2552
555461,1759,818.2
555466,1649,4092
555468,1119,1568
555471,2142,1654
555481,3847,7129
555486,1759,2061
555489,3759,6277
555491,2751,1817
555492,5847,6505
555498,1563,1214
555501,2051,1979
555502,2276,2294
555504,4377,4817
555507,5847,1.117e+04
555510,4737,9041
555513,6150,5114
555514,2651,3727
555526,3087,4935
555528,1692,1728
555530,1008,1083
555531,7435,1.363e+04
555534,932.7,871.8
555537,2142,1449
555538,1268,1337
555543,9125,9328
555544,1930,1312
555545,3452,5001
555546,2651,1101
555547,2849,5364
555550,2007,1377
555552,3197,2225
555553,1692,1334
555557,5384,7125
555558,3197,7045
555560,1226,759.2
555562,3759,3230
555563,4272,4153
555573,1522,1837
555578,1440,1774
555580,4146,1143
555583,5629,3184
555586,8144,6649
555587,1376,1318
555588,788.8,1021
555597,3087,5832
555599,1365,1919
555605,2583,1512
555612,2651,1811
555613,1575,917.6
555614,1731,1697
555616,1915,2434
555624,1563,2720
555625,1994,2319
555626,1031,533.9
555628,1440,1184
555632,1759,1031
555633,1178,1001
555634,1008,504.1
555635,1216,820.6
555637,9070,5788
555638,2340,2067
555639,2340,2246
555642,1731,3662
555645,859.6,2944
555647,1522,1418
555649,966.7,1678
555650,1.323e+04,1.892e+04
555654,2092,1564
555658,1731,3569
555663,2007,894.5
555664,1639,1775
555667,2092,1907
555668,2092,6121
555671,6757,8649
555672,2007,3680
555676,1277,1380
555677,1915,2955
555678,1457,3595
555679,1.012e+04,8226
555684,1563,7713
555686,3011,3241
555692,2651,2754
555695,1.176e+04,2.179e+04
555698,2480,2760
555706,2583,4359
555707,2849,2637
555709,2092,1754
555712,1.176e+04,1.032e+04
555718,1639,606.4
555719,820.7,705
555721,1365,1301
555725,3863,3365
555735,2340,1358
555737,1094,1492
555742,3197,1497
555746,1915,940
555747,3197,2907
555748,1692,1124
555750,4899,3944
555751,1573,995.7
555753,1376,1917
555758,3632,1802
555759,1226,2374
555760,1365,3111
555762,1246,2301
555764,1731,2369
555768,1442,1134
555769,3380,2181
555775,3197,5303
555776,2174,747.2
555784,2340,4696
555790,2340,3872
555791,3197,2034
555796,4899,846.9
555799,1522,2327
555801,1596,1126
555806,859.6,989.7
555807,1226,1801
555808,2142,2153
555810,1994,2160
555812,2528,2369
555814,1692,1409
555815,3485,5590
555825,2092,2187
555826,1798,3536
555827,1153,987.2
555828,3759,2381
555831,4899,4503
555836,1163,1392
555837,2092,2683
555844,1563,1165
555846,3719,5925
555849,5629,4874
555850,6346,1.248e+04
555857,3536,4387
555863,3197,2958
555869,1563,3228
555870,1054,1159
555874,2340,4123
555875,1596,1968
555879,4146,9486
555882,1440,1433
555886,1798,2125
555892,1563,3932
555896,897.2,650.5
555897,2174,1101
555899,2276,1675
555900,2064,2159
555902,3536,3897
555906,7435,5999
555907,4189,4216
555911,1375,1954
555912,4522,3598
555915,1692,1817
555920,1393,2562
555922,4146,3862
555930,1163,915.7
555931,1706,2265
555934,1692,1904
555937,1522,2438
555940,2276,2414
555942,1798,1563
555944,3863,3277
555947,752.3,666
555950,4146,8953
555951,1731,1753
555953,3087,2876
555956,5629,3872
555958,980.1,1343
555968,2142,3525
555969,1759,1203
555971,1692,1451
555976,932.7,1159
555979,1094,1355
555980,1837,1494
555981,4377,4820
555984,897.2,595.5
555986,2443,1485
555991,1522,4702
556001,1314,1241
556007,2218,1690
556008,1798,1931
556011,6757,8068
556012,1522,1057
